,account_value
0,1602203.610364468
1,1615963.9671163806
2,1620008.1288903528
3,1624001.1925101585
4,1630330.614598909
5,1660256.214383351
6,1683038.8629653482
7,1664625.8501353161
8,1649153.8994200113
9,1646952.5936291325
10,1647056.2898130352
11,1646707.0491834488
12,1682538.6992013052
13,1695126.0847303392
14,1680456.0240794937
15,1695928.0307566652
16,1694778.656822433
17,1665072.4636989501
18,1648251.8783484744
19,1614653.8955725022
20,1613701.470200321
21,1611552.0503130686
22,1645760.2798988733
23,1648971.7760130046
24,1636034.046257971
25,1642780.9050557646
26,1647439.6121283607
27,1678334.814913963
28,1684905.1914125802
29,1688167.130519433
30,1670299.8935513766
31,1677748.933435258
32,1677713.857225387
33,1692814.9247038893
34,1700359.4615865455
35,1698377.9182602398
36,1691701.7354433928
37,1702754.7340379162
38,1718853.5787834534
39,1685611.496368404
40,1692130.7991507987
41,1676627.1466279882
42,1659442.7161999196
43,1689885.8616108587
44,1684709.7646996493
45,1686501.804553083
46,1697360.8200761252
47,1697188.4409903735
48,1708976.2616377377
49,1708094.0300127033
50,1704349.139840071
51,1705228.5576061648
52,1706216.1527056284
53,1720336.6135242325
54,1718939.6038983078
55,1700372.2381680587
56,1713479.1314843546
57,1716668.8851099184
58,1712858.0787930235
59,1716674.0340164586
60,1713612.3775802352
61,1711756.3773678346
62,1731502.6259904152
